Colocação,Pontos,Nome,Clube,URL detalhes,Rating,Categoria
2,250,ALEXSANDRO BITTENCOURT,CLUBE DOS TENISTAS DA BAHIA-BA,https://app.cbtm.org.br/UI/Site/RatingResultadoDetalhe?Rating=ROM&Associado=41092&Colocacao=2&Pontos=250,O,M
2,250,ARMANDO MARAPARA,CAMAÇARIENSE TM - BA,https://app.cbtm.org.br/UI/Site/RatingResultadoDetalhe?Rating=ROM&Associado=41093&Colocacao=2&Pontos=250,O,M
2,250,FRANCISCO CESAR,CLUBE DE NATAÇÃO E REGATAS ALVARES CABRAL - ES,https://app.cbtm.org.br/UI/Site/RatingResultadoDetalhe?Rating=ROM&Associado=41094&Colocacao=2&Pontos=250,O,M
2,250,ALEX FURUKAWA,CLUBE DOS TENISTAS DA BAHIA-BA,https://app.cbtm.org.br/UI/Site/RatingResultadoDetalhe?Rating=ROM&Associado=41098&Colocacao=2&Pontos=250,O,M
2,250,FELIPE DURAES,ASMETT BRASÍLIA - DF,https://app.cbtm.org.br/UI/Site/RatingResultadoDetalhe?Rating=ROM&Associado=41123&Colocacao=2&Pontos=250,O,M
2,250,RODOLPHO SILVA,NÍCOLAS ASSIS BEZERRA DE LIMA,https://app.cbtm.org.br/UI/Site/RatingResultadoDetalhe?Rating=ROM&Associado=41127&Colocacao=2&Pontos=250,O,M
2,250,JOAQUIM DOURADO,ACADEMIA BAIANA - BA,https://app.cbtm.org.br/UI/Site/RatingResultadoDetalhe?Rating=ROM&Associado=41128&Colocacao=2&Pontos=250,O,M
2,250,FRANCISCO RIZERIO,ACADEMIA BAIANA - BA,https://app.cbtm.org.br/UI/Site/RatingResultadoDetalhe?Rating=ROM&Associado=41129&Colocacao=2&Pontos=250,O,M
2,250,WENDELL DUARTE,ACADEMIA BAIANA - BA,https://app.cbtm.org.br/UI/Site/RatingResultadoDetalhe?Rating=ROM&Associado=41130&Colocacao=2&Pontos=250,O,M
2,250,LUIZ PROFETA,MACAE T.M.-RJ,https://app.cbtm.org.br/UI/Site/RatingResultadoDetalhe?Rating=ROM&Associado=41131&Colocacao=2&Pontos=250,O,M
2,250,JAMES OLIVEIRA,ACADEMIA BAIANA - BA,https://app.cbtm.org.br/UI/Site/RatingResultadoDetalhe?Rating=ROM&Associado=41133&Colocacao=2&Pontos=250,O,M
2,250,CARLOS SILVA,ASSOCIAÇÃO CARUARUENSE/IBRA/PMC- PE,https://app.cbtm.org.br/UI/Site/RatingResultadoDetalhe?Rating=ROM&Associado=41134&Colocacao=2&Pontos=250,O,M
2,250,PAULO DOURADO,ACADEMIA BAIANA - BA,https://app.cbtm.org.br/UI/Site/RatingResultadoDetalhe?Rating=ROM&Associado=41135&Colocacao=2&Pontos=250,O,M
2,250,ADILSON SANTOS,ASMETT BRASÍLIA - DF,https://app.cbtm.org.br/UI/Site/RatingResultadoDetalhe?Rating=ROM&Associado=41137&Colocacao=2&Pontos=250,O,M
2,250,EVERTON COSTA,ASSOCIAÇÃO FEIRENSE - BA,https://app.cbtm.org.br/UI/Site/RatingResultadoDetalhe?Rating=ROM&Associado=41138&Colocacao=2&Pontos=250,O,M
2,250,THOMAS KALVIN AGUIAR AGUUIAR,CAMAÇARIENSE TM - BA,https://app.cbtm.org.br/UI/Site/RatingResultadoDetalhe?Rating=ROM&Associado=41140&Colocacao=2&Pontos=250,O,M
2,250,LEONARDO MACHADO,FUNDAÇÃO ANTARES DE EDUCAÇÃO E CULTURA-SP,https://app.cbtm.org.br/UI/Site/RatingResultadoDetalhe?Rating=ROM&Associado=41142&Colocacao=2&Pontos=250,O,M
2,250,LEONARDO ROZIN,FUNDAÇÃO ANTARES DE EDUCAÇÃO E CULTURA-SP,https://app.cbtm.org.br/UI/Site/RatingResultadoDetalhe?Rating=ROM&Associado=41143&Colocacao=2&Pontos=250,O,M
2,250,THEO UETUKI,FUNDAÇÃO ANTARES DE EDUCAÇÃO E CULTURA-SP,https://app.cbtm.org.br/UI/Site/RatingResultadoDetalhe?Rating=ROM&Associado=41144&Colocacao=2&Pontos=250,O,M
2,250,CAUÃ SOUZA,SAYÃO FUTEBOL CLUBE - SP,https://app.cbtm.org.br/UI/Site/RatingResultadoDetalhe?Rating=ROM&Associado=41146&Colocacao=2&Pontos=250,O,M
2,250,IVAN RODRIGUES,ITAIM KEIKO / JJYAMADA - SP,https://app.cbtm.org.br/UI/Site/RatingResultadoDetalhe?Rating=ROM&Associado=41147&Colocacao=2&Pontos=250,O,M
2,250,ISAAC OLIVEIRA,ITAIM KEIKO / JJYAMADA - SP,https://app.cbtm.org.br/UI/Site/RatingResultadoDetalhe?Rating=ROM&Associado=41148&Colocacao=2&Pontos=250,O,M
2,250,GUSTAVO GOMES,FME - ARARAQUARA - SP,https://app.cbtm.org.br/UI/Site/RatingResultadoDetalhe?Rating=ROM&Associado=41149&Colocacao=2&Pontos=250,O,M
2,250,LAURI BARCELOS,ITAIM KEIKO / JJYAMADA - SP,https://app.cbtm.org.br/UI/Site/RatingResultadoDetalhe?Rating=ROM&Associado=41150&Colocacao=2&Pontos=250,O,M
2,250,RODRIGO FARIA,ITAIM KEIKO / JJYAMADA - SP,https://app.cbtm.org.br/UI/Site/RatingResultadoDetalhe?Rating=ROM&Associado=41152&Colocacao=2&Pontos=250,O,M
2,250,DANILO SILVA,SAYÃO FUTEBOL CLUBE - SP,https://app.cbtm.org.br/UI/Site/RatingResultadoDetalhe?Rating=ROM&Associado=41156&Colocacao=2&Pontos=250,O,M
2,250,DANIEL DE ANDRADE,ACTM ITAIM KEIKO/MACAPÁ - AP,https://app.cbtm.org.br/UI/Site/RatingResultadoDetalhe?Rating=ROM&Associado=41166&Colocacao=2&Pontos=250,O,M
2,250,BAN PARK,SANTA BÁRBARA D' OESTE-SP,https://app.cbtm.org.br/UI/Site/RatingResultadoDetalhe?Rating=ROM&Associado=41168&Colocacao=2&Pontos=250,O,M
2,250,DANIEL FABRO,ASSOCIAÇÃO JOINVILENSE DE TÊNIS DE MESA - SC,https://app.cbtm.org.br/UI/Site/RatingResultadoDetalhe?Rating=ROM&Associado=41177&Colocacao=2&Pontos=250,O,M
2,250,FREDERICO MARTINS,SANTA BÁRBARA D' OESTE-SP,https://app.cbtm.org.br/UI/Site/RatingResultadoDetalhe?Rating=ROM&Associado=41179&Colocacao=2&Pontos=250,O,M
2,250,MARCOS AGUENA,NIPO CAMPO GRANDE - MS,https://app.cbtm.org.br/UI/Site/RatingResultadoDetalhe?Rating=ROM&Associado=41187&Colocacao=2&Pontos=250,O,M
2,250,LUCA IAMARINO,ASSOCIAÇÃO DESPORTIVA ITAPIRENSE DE TÊNIS DE MESA-SP,https://app.cbtm.org.br/UI/Site/RatingResultadoDetalhe?Rating=ROM&Associado=41190&Colocacao=2&Pontos=250,O,M
2,250,GUSTAVO AIKIN,SOGIPA PORTO ALEGRE - RS,https://app.cbtm.org.br/UI/Site/RatingResultadoDetalhe?Rating=ROM&Associado=41192&Colocacao=2&Pontos=250,O,M
2,250,WAGNER LOPES,SANTA BÁRBARA D' OESTE-SP,https://app.cbtm.org.br/UI/Site/RatingResultadoDetalhe?Rating=ROM&Associado=41198&Colocacao=2&Pontos=250,O,M
2,250,BRUNO FONTANEZI,SANTO ANDRÉ / ADSA - SP,https://app.cbtm.org.br/UI/Site/RatingResultadoDetalhe?Rating=ROM&Associado=41203&Colocacao=2&Pontos=250,O,M
2,250,RONALDO DA SILVA,LIGA DE TÊNIS DE MESA DE PONTA GROSSA-PR,https://app.cbtm.org.br/UI/Site/RatingResultadoDetalhe?Rating=ROM&Associado=41204&Colocacao=2&Pontos=250,O,M
2,250,ARIEL LIMA,MARANHÃO ATLÉTICO CLUBE,https://app.cbtm.org.br/UI/Site/RatingResultadoDetalhe?Rating=ROM&Associado=41205&Colocacao=2&Pontos=250,O,M
2,250,GILBERT SILVA,MACAE T.M.-RJ,https://app.cbtm.org.br/UI/Site/RatingResultadoDetalhe?Rating=ROM&Associado=41206&Colocacao=2&Pontos=250,O,M
2,250,JAISON REIS,ASSOCIAÇÃO JOINVILENSE DE TÊNIS DE MESA - SC,https://app.cbtm.org.br/UI/Site/RatingResultadoDetalhe?Rating=ROM&Associado=41208&Colocacao=2&Pontos=250,O,M
2,250,MATHEUS NEVES,LIGA DE TÊNIS DE MESA DE PONTA GROSSA-PR,https://app.cbtm.org.br/UI/Site/RatingResultadoDetalhe?Rating=ROM&Associado=41212&Colocacao=2&Pontos=250,O,M
2,250,MATHEUS NEVES,LIGA DE TÊNIS DE MESA DE PONTA GROSSA-PR,https://app.cbtm.org.br/UI/Site/RatingResultadoDetalhe?Rating=ROM&Associado=41215&Colocacao=2&Pontos=250,O,M
2,250,DANIEL CABRAL,LIGA DE TÊNIS DE MESA DE PONTA GROSSA-PR,https://app.cbtm.org.br/UI/Site/RatingResultadoDetalhe?Rating=ROM&Associado=41218&Colocacao=2&Pontos=250,O,M
2,250,RUBENS BRITO,ASSOCIAÇÃO CEARENSE TENIS DE MESA-CE,https://app.cbtm.org.br/UI/Site/RatingResultadoDetalhe?Rating=ROM&Associado=41224&Colocacao=2&Pontos=250,O,M
2,250,BRUNO CARDOSO,ADM - PETRÓPOLIS - RJ,https://app.cbtm.org.br/UI/Site/RatingResultadoDetalhe?Rating=ROM&Associado=41230&Colocacao=2&Pontos=250,O,M
2,250,JULIANO VOLPATO,ASSOCIAÇÃO GOIANA DE TÊNIS DE MESA-AGTM-GO,https://app.cbtm.org.br/UI/Site/RatingResultadoDetalhe?Rating=ROM&Associado=41235&Colocacao=2&Pontos=250,O,M
2,250,WAGNER MEIRA,CLUBE SANHAROENSE DE TÊNIS DE MESA-PE,https://app.cbtm.org.br/UI/Site/RatingResultadoDetalhe?Rating=ROM&Associado=41241&Colocacao=2&Pontos=250,O,M
2,250,FABIANO OLIVEIRA,ASSOCIAÇÃO TERESINENSE DE TÊNIS DE MESA - PI,https://app.cbtm.org.br/UI/Site/RatingResultadoDetalhe?Rating=ROM&Associado=41252&Colocacao=2&Pontos=250,O,M
2,250,MARCELO YAMPOLSCHI,ASSOCIAÇÃO NIKKEY SÃO JOSÉ DOS CAMPOS - SP,https://app.cbtm.org.br/UI/Site/RatingResultadoDetalhe?Rating=ROM&Associado=41269&Colocacao=2&Pontos=250,O,M
2,250,CARLOS SILVA,ASSOCIAÇÃO ESPORTIVA ACARAENSE - ASPORTE-PA,https://app.cbtm.org.br/UI/Site/RatingResultadoDetalhe?Rating=ROM&Associado=41271&Colocacao=2&Pontos=250,O,M
2,250,BRUNO OLIVEIRA,AITM/CVA/ITAPETININGA - SP,https://app.cbtm.org.br/UI/Site/RatingResultadoDetalhe?Rating=ROM&Associado=41280&Colocacao=2&Pontos=250,O,M
2,250,ANTONIO FERREIRA,AITM/CVA/ITAPETININGA - SP,https://app.cbtm.org.br/UI/Site/RatingResultadoDetalhe?Rating=ROM&Associado=41282&Colocacao=2&Pontos=250,O,M
2,250,BRUNO SILVA,ASSOCIAÇÃO DE JOGOS DE XADREZ E DAMAS DE PAULÍNIA-SP,https://app.cbtm.org.br/UI/Site/RatingResultadoDetalhe?Rating=ROM&Associado=41289&Colocacao=2&Pontos=250,O,M
2,250,LUCAS MORAES,ASSOCIAÇÃO DE JOGOS DE XADREZ E DAMAS DE PAULÍNIA-SP,https://app.cbtm.org.br/UI/Site/RatingResultadoDetalhe?Rating=ROM&Associado=41290&Colocacao=2&Pontos=250,O,M
2,250,MARCIO PEREIRA,CLUBE NIPO DE BRASÍLIA - DF,https://app.cbtm.org.br/UI/Site/RatingResultadoDetalhe?Rating=ROM&Associado=41291&Colocacao=2&Pontos=250,O,M
2,250,THIAGO TEIXEIRA,ASSOCIAÇÃO DE JOGOS DE XADREZ E DAMAS DE PAULÍNIA-SP,https://app.cbtm.org.br/UI/Site/RatingResultadoDetalhe?Rating=ROM&Associado=41292&Colocacao=2&Pontos=250,O,M
2,250,JOHN BATISTA,ASSOCIAÇÃO DE JOGOS DE XADREZ E DAMAS DE PAULÍNIA-SP,https://app.cbtm.org.br/UI/Site/RatingResultadoDetalhe?Rating=ROM&Associado=41293&Colocacao=2&Pontos=250,O,M
2,250,SIDNEY NETO,SANTA BÁRBARA D' OESTE-SP,https://app.cbtm.org.br/UI/Site/RatingResultadoDetalhe?Rating=ROM&Associado=41294&Colocacao=2&Pontos=250,O,M
2,250,LUAN BORGES,ACTM ITAIM KEIKO/MACAPÁ - AP,https://app.cbtm.org.br/UI/Site/RatingResultadoDetalhe?Rating=ROM&Associado=41295&Colocacao=2&Pontos=250,O,M
2,250,HENRY ONUMA,KOSMOS CLUBE - SP,https://app.cbtm.org.br/UI/Site/RatingResultadoDetalhe?Rating=ROM&Associado=41296&Colocacao=2&Pontos=250,O,M
2,250,NICOLAS MARTINEZ,SANTA BÁRBARA D' OESTE-SP,https://app.cbtm.org.br/UI/Site/RatingResultadoDetalhe?Rating=ROM&Associado=41297&Colocacao=2&Pontos=250,O,M
2,250,NELSON MARTINEZ,SANTA BÁRBARA D' OESTE-SP,https://app.cbtm.org.br/UI/Site/RatingResultadoDetalhe?Rating=ROM&Associado=41298&Colocacao=2&Pontos=250,O,M
2,250,FABIO SOUZA,ASSOCIAÇÃO MESATENISTA DO RIO DE JANEIRO-RJ,https://app.cbtm.org.br/UI/Site/RatingResultadoDetalhe?Rating=ROM&Associado=41302&Colocacao=2&Pontos=250,O,M
2,250,MÁRCIO SECUNDO,ACADEMIA CALANGOS/ANDRO/MONSTERGLUE/NRG/CRAJUBARTM-CE,https://app.cbtm.org.br/UI/Site/RatingResultadoDetalhe?Rating=ROM&Associado=41306&Colocacao=2&Pontos=250,O,M
2,250,ESTEVÃO SILVA,ACADEMIA CALANGOS/ANDRO/MONSTERGLUE/NRG/CRAJUBARTM-CE,https://app.cbtm.org.br/UI/Site/RatingResultadoDetalhe?Rating=ROM&Associado=41307&Colocacao=2&Pontos=250,O,M
2,250,ADRIANO GODOY,ASSOCIAÇÃO DE JOGOS DE XADREZ E DAMAS DE PAULÍNIA-SP,https://app.cbtm.org.br/UI/Site/RatingResultadoDetalhe?Rating=ROM&Associado=41312&Colocacao=2&Pontos=250,O,M
2,250,GABRIEL MAIQUE,CLUBE DE CAMPO DE PIRACICABA-CCP-SP,https://app.cbtm.org.br/UI/Site/RatingResultadoDetalhe?Rating=ROM&Associado=41314&Colocacao=2&Pontos=250,O,M
2,250,GILVAN SILVA,ASSOCIAÇÃO DESPORTIVA CABENSE - PE,https://app.cbtm.org.br/UI/Site/RatingResultadoDetalhe?Rating=ROM&Associado=41324&Colocacao=2&Pontos=250,O,M
2,250,ARTUR CONCEIÇÃO,ASSOCIAÇÃO DE JOGOS DE XADREZ E DAMAS DE PAULÍNIA-SP,https://app.cbtm.org.br/UI/Site/RatingResultadoDetalhe?Rating=ROM&Associado=41339&Colocacao=2&Pontos=250,O,M
2,250,LEONARDO SANTOS,ALIANÇA REVOLUCIONÁRIA JOVENS EM AÇÃO - SP,https://app.cbtm.org.br/UI/Site/RatingResultadoDetalhe?Rating=ROM&Associado=41342&Colocacao=2&Pontos=250,O,M
2,250,JEFFERSON SILVA,ALIANÇA REVOLUCIONÁRIA JOVENS EM AÇÃO - SP,https://app.cbtm.org.br/UI/Site/RatingResultadoDetalhe?Rating=ROM&Associado=41343&Colocacao=2&Pontos=250,O,M
2,250,VITOR HUGO,HENRIQUE FAUSTINO VIEIRA DA SILVA,https://app.cbtm.org.br/UI/Site/RatingResultadoDetalhe?Rating=ROM&Associado=41354&Colocacao=2&Pontos=250,O,M
2,250,GABRIEL LEITE,JUNDIAÍ CLUBE-SP,https://app.cbtm.org.br/UI/Site/RatingResultadoDetalhe?Rating=ROM&Associado=41355&Colocacao=2&Pontos=250,O,M
2,250,RUBENS GUENCA,INTERCOLONIAL,https://app.cbtm.org.br/UI/Site/RatingResultadoDetalhe?Rating=ROM&Associado=41357&Colocacao=2&Pontos=250,O,M
2,250,BRUNO BALBINO,AABB BRASÍLIA/RIZZONE - DF,https://app.cbtm.org.br/UI/Site/RatingResultadoDetalhe?Rating=ROM&Associado=41358&Colocacao=2&Pontos=250,O,M
2,250,LUÍS SANTANA,ASSOCIAÇÃO ITAJAIENSE - SC,https://app.cbtm.org.br/UI/Site/RatingResultadoDetalhe?Rating=ROM&Associado=41363&Colocacao=2&Pontos=250,O,M
2,250,ATALIBA TAUHATA,LIGA CRUZEIRENSE DE TÊNIS DE MESA - SP,https://app.cbtm.org.br/UI/Site/RatingResultadoDetalhe?Rating=ROM&Associado=41369&Colocacao=2&Pontos=250,O,M
2,250,RAFAEL ALVES,SAYÃO FUTEBOL CLUBE - SP,https://app.cbtm.org.br/UI/Site/RatingResultadoDetalhe?Rating=ROM&Associado=41370&Colocacao=2&Pontos=250,O,M
2,250,JULIANO JUNIOR,SAYÃO FUTEBOL CLUBE - SP,https://app.cbtm.org.br/UI/Site/RatingResultadoDetalhe?Rating=ROM&Associado=41371&Colocacao=2&Pontos=250,O,M
2,250,RICHARD MONTEIRO,SAYÃO FUTEBOL CLUBE - SP,https://app.cbtm.org.br/UI/Site/RatingResultadoDetalhe?Rating=ROM&Associado=41373&Colocacao=2&Pontos=250,O,M
2,250,MURILLO MORENO,SAYÃO FUTEBOL CLUBE - SP,https://app.cbtm.org.br/UI/Site/RatingResultadoDetalhe?Rating=ROM&Associado=41374&Colocacao=2&Pontos=250,O,M
2,250,VICTOR ATHOS ELVEDOSA,CR SALDANHA DA GAMA/JOOLA/ADC ESTRELA/STA CECÍLIA - SP,https://app.cbtm.org.br/UI/Site/RatingResultadoDetalhe?Rating=ROM&Associado=41375&Colocacao=2&Pontos=250,O,M
2,250,ENZO AUGUSTO ELVEDOSA,CR SALDANHA DA GAMA/JOOLA/ADC ESTRELA/STA CECÍLIA - SP,https://app.cbtm.org.br/UI/Site/RatingResultadoDetalhe?Rating=ROM&Associado=41380&Colocacao=2&Pontos=250,O,M
2,250,EDERSON PEDROSO,SANTA BÁRBARA D' OESTE-SP,https://app.cbtm.org.br/UI/Site/RatingResultadoDetalhe?Rating=ROM&Associado=41381&Colocacao=2&Pontos=250,O,M
2,250,LUCAS FIGUEIREDO,SAYÃO FUTEBOL CLUBE - SP,https://app.cbtm.org.br/UI/Site/RatingResultadoDetalhe?Rating=ROM&Associado=41382&Colocacao=2&Pontos=250,O,M
2,250,LEONARDO RODRIGUEZ POUSA LEITE LEITE,ASSOCIAÇAO DOS MESATENISTAS DE TAUBATÉ - SP,https://app.cbtm.org.br/UI/Site/RatingResultadoDetalhe?Rating=ROM&Associado=41383&Colocacao=2&Pontos=250,O,M
2,250,VITOR ALMEIDA,ASSOCIAÇÃO RIOPRETENSE DE TENIS DE MESA - SP,https://app.cbtm.org.br/UI/Site/RatingResultadoDetalhe?Rating=ROM&Associado=41384&Colocacao=2&Pontos=250,O,M
2,250,OTÁVIO COSTA,ALIANÇA REVOLUCIONÁRIA JOVENS EM AÇÃO - SP,https://app.cbtm.org.br/UI/Site/RatingResultadoDetalhe?Rating=ROM&Associado=41377&Colocacao=2&Pontos=250,O,M
2,250,TIAGO PESSOA,ASSOCIAÇÃO RIOPRETENSE DE TENIS DE MESA - SP,https://app.cbtm.org.br/UI/Site/RatingResultadoDetalhe?Rating=ROM&Associado=41387&Colocacao=2&Pontos=250,O,M
2,250,LUCAS GARCIA,NIPO CAMPO MOURÃO - PR,https://app.cbtm.org.br/UI/Site/RatingResultadoDetalhe?Rating=ROM&Associado=41391&Colocacao=2&Pontos=250,O,M
2,250,GUSTAVO OLIVEIRA,JUNDIAÍ CLUBE-SP,https://app.cbtm.org.br/UI/Site/RatingResultadoDetalhe?Rating=ROM&Associado=41392&Colocacao=2&Pontos=250,O,M
2,250,ALAMIR LIMA,LIGA DE TÊNIS DE MESA DE PONTA GROSSA-PR,https://app.cbtm.org.br/UI/Site/RatingResultadoDetalhe?Rating=ROM&Associado=41410&Colocacao=2&Pontos=250,O,M
2,250,GUILHERME DIAS,ACADEMIA CALANGOS/ANDRO/MONSTERGLUE/NRG/CRAJUBARTM-CE,https://app.cbtm.org.br/UI/Site/RatingResultadoDetalhe?Rating=ROM&Associado=41412&Colocacao=2&Pontos=250,O,M
2,250,DANILO FERREIRA,CLUBE DOS DIÁRIOS - CE,https://app.cbtm.org.br/UI/Site/RatingResultadoDetalhe?Rating=ROM&Associado=41414&Colocacao=2&Pontos=250,O,M
2,250,ANDERSON OLIVEIRA,LIGA CRUZEIRENSE DE TÊNIS DE MESA - SP,https://app.cbtm.org.br/UI/Site/RatingResultadoDetalhe?Rating=ROM&Associado=41415&Colocacao=2&Pontos=250,O,M
2,250,JOCIMAR SILVA,LIGA CRUZEIRENSE DE TÊNIS DE MESA - SP,https://app.cbtm.org.br/UI/Site/RatingResultadoDetalhe?Rating=ROM&Associado=41416&Colocacao=2&Pontos=250,O,M
2,250,RENAN SILVA,ASSOCIAÇAO DOS MESATENISTAS DE TAUBATÉ - SP,https://app.cbtm.org.br/UI/Site/RatingResultadoDetalhe?Rating=ROM&Associado=41417&Colocacao=2&Pontos=250,O,M
2,250,PETTERSON OLIVEIRA,LIGA CRUZEIRENSE DE TÊNIS DE MESA - SP,https://app.cbtm.org.br/UI/Site/RatingResultadoDetalhe?Rating=ROM&Associado=41418&Colocacao=2&Pontos=250,O,M
2,250,KELVIN CAVALCANTE,ACADEMIA CALANGOS/ANDRO/MONSTERGLUE/NRG/CRAJUBARTM-CE,https://app.cbtm.org.br/UI/Site/RatingResultadoDetalhe?Rating=ROM&Associado=41419&Colocacao=2&Pontos=250,O,M
2,250,VITOR DE ANDRADE,FUNDAÇÃO NOSSA SENHORA DA PAZ - PI,https://app.cbtm.org.br/UI/Site/RatingResultadoDetalhe?Rating=ROM&Associado=41423&Colocacao=2&Pontos=250,O,M
2,250,JOSÉ MELO,ACADEMIA CALANGOS/ANDRO/MONSTERGLUE/NRG/CRAJUBARTM-CE,https://app.cbtm.org.br/UI/Site/RatingResultadoDetalhe?Rating=ROM&Associado=41438&Colocacao=2&Pontos=250,O,M
2,250,JESUINO FREITAS,CLUBE DOS DIÁRIOS - CE,https://app.cbtm.org.br/UI/Site/RatingResultadoDetalhe?Rating=ROM&Associado=41442&Colocacao=2&Pontos=250,O,M
2,250,ROGER HONDA,ASSOCIAÇÃO NIKKEY SÃO JOSÉ DOS CAMPOS - SP,https://app.cbtm.org.br/UI/Site/RatingResultadoDetalhe?Rating=ROM&Associado=41443&Colocacao=2&Pontos=250,O,M
2,250,ARTHUR OGATA,JUNDIAÍ CLUBE-SP,https://app.cbtm.org.br/UI/Site/RatingResultadoDetalhe?Rating=ROM&Associado=41461&Colocacao=2&Pontos=250,O,M
2,250,ANTONIO GOMES,INSTITUTO DE CULTURA E CONHECIMENTO HUMANO-PI,https://app.cbtm.org.br/UI/Site/RatingResultadoDetalhe?Rating=ROM&Associado=41462&Colocacao=2&Pontos=250,O,M
2,250,ROGER SHIOZAKI,NIPO SOROCABA - SP,https://app.cbtm.org.br/UI/Site/RatingResultadoDetalhe?Rating=ROM&Associado=41469&Colocacao=2&Pontos=250,O,M
2,250,SEIJI HIYAMA,INTERCOLONIAL,https://app.cbtm.org.br/UI/Site/RatingResultadoDetalhe?Rating=ROM&Associado=41471&Colocacao=2&Pontos=250,O,M
2,250,EDSON HOSHIRO,INTERCOLONIAL,https://app.cbtm.org.br/UI/Site/RatingResultadoDetalhe?Rating=ROM&Associado=41474&Colocacao=2&Pontos=250,O,M
2,250,ENDY HAIABE,INTERCOLONIAL,https://app.cbtm.org.br/UI/Site/RatingResultadoDetalhe?Rating=ROM&Associado=41475&Colocacao=2&Pontos=250,O,M
2,250,GABRIEL MIRALDES,FLUMINENSE FOOTBALL CLUB - RJ,https://app.cbtm.org.br/UI/Site/RatingResultadoDetalhe?Rating=ROM&Associado=41477&Colocacao=2&Pontos=250,O,M
2,250,LUIS KARIATSUMARI,INTERCOLONIAL,https://app.cbtm.org.br/UI/Site/RatingResultadoDetalhe?Rating=ROM&Associado=41480&Colocacao=2&Pontos=250,O,M
2,250,SAO INOUE,INTERCOLONIAL,https://app.cbtm.org.br/UI/Site/RatingResultadoDetalhe?Rating=ROM&Associado=41481&Colocacao=2&Pontos=250,O,M
2,250,ANDRE NAKASHIMA,NIKKEI CURITIBA - PR,https://app.cbtm.org.br/UI/Site/RatingResultadoDetalhe?Rating=ROM&Associado=41482&Colocacao=2&Pontos=250,O,M
2,250,ADEMIR CARLET,ASSOCIAÇÃO VIDEIRENSE - SC,https://app.cbtm.org.br/UI/Site/RatingResultadoDetalhe?Rating=ROM&Associado=41483&Colocacao=2&Pontos=250,O,M
2,250,ANTÔNIO GONÇALVES,ACTM ITAIM KEIKO/MACAPÁ - AP,https://app.cbtm.org.br/UI/Site/RatingResultadoDetalhe?Rating=ROM&Associado=41450&Colocacao=2&Pontos=250,O,M
2,250,ARTUR SILVA,PING TABLE TENNIS AERO CLUBE-RN,https://app.cbtm.org.br/UI/Site/RatingResultadoDetalhe?Rating=ROM&Associado=41453&Colocacao=2&Pontos=250,O,M
2,250,JOAQUIM DE VASCONCELOS,CLUBE DE TÊNIS DE MESA BLUMENAU - SC,https://app.cbtm.org.br/UI/Site/RatingResultadoDetalhe?Rating=ROM&Associado=41455&Colocacao=2&Pontos=250,O,M
2,250,ELEOMAR GAYO,CLUBE DE TÊNIS DE MESA BLUMENAU - SC,https://app.cbtm.org.br/UI/Site/RatingResultadoDetalhe?Rating=ROM&Associado=41456&Colocacao=2&Pontos=250,O,M
2,250,SAULO PAZETTO,ASSOCIAÇÃO VIDEIRENSE - SC,https://app.cbtm.org.br/UI/Site/RatingResultadoDetalhe?Rating=ROM&Associado=41486&Colocacao=2&Pontos=250,O,M
2,250,JOÃO MIRALDES,FLUMINENSE FOOTBALL CLUB - RJ,https://app.cbtm.org.br/UI/Site/RatingResultadoDetalhe?Rating=ROM&Associado=41493&Colocacao=2&Pontos=250,O,M
2,250,JOÃO MIRALDES,FLUMINENSE FOOTBALL CLUB - RJ,https://app.cbtm.org.br/UI/Site/RatingResultadoDetalhe?Rating=ROM&Associado=41494&Colocacao=2&Pontos=250,O,M
2,250,DANER SOUZA,ASSOC. SÃO BENTO DO SUL DE T.M.-SC,https://app.cbtm.org.br/UI/Site/RatingResultadoDetalhe?Rating=ROM&Associado=41498&Colocacao=2&Pontos=250,O,M
2,250,LENARDO MARIA,NETO TT BAL. CAMBORIU SC,https://app.cbtm.org.br/UI/Site/RatingResultadoDetalhe?Rating=ROM&Associado=42503&Colocacao=2&Pontos=250,O,M
2,250,BRENO FARIA,ASSOCIAÇÃO VIDEIRENSE - SC,https://app.cbtm.org.br/UI/Site/RatingResultadoDetalhe?Rating=ROM&Associado=43499&Colocacao=2&Pontos=250,O,M
2,250,CAIO SAMPAIO,INTERCOLONIAL,https://app.cbtm.org.br/UI/Site/RatingResultadoDetalhe?Rating=ROM&Associado=43500&Colocacao=2&Pontos=250,O,M
2,250,JUN NERY,INTERCOLONIAL,https://app.cbtm.org.br/UI/Site/RatingResultadoDetalhe?Rating=ROM&Associado=43503&Colocacao=2&Pontos=250,O,M
2,250,MASSAYOSHI TAGUCHI,INTERCOLONIAL,https://app.cbtm.org.br/UI/Site/RatingResultadoDetalhe?Rating=ROM&Associado=43505&Colocacao=2&Pontos=250,O,M
2,250,RAFAEL SARAIVA,INTERCOLONIAL,https://app.cbtm.org.br/UI/Site/RatingResultadoDetalhe?Rating=ROM&Associado=43506&Colocacao=2&Pontos=250,O,M
2,250,MATHEUS CINTRA,ITAIM KEIKO / JJYAMADA - SP,https://app.cbtm.org.br/UI/Site/RatingResultadoDetalhe?Rating=ROM&Associado=43507&Colocacao=2&Pontos=250,O,M
